row school normexam schavg standLRT sex student id
1692 3275 51 0.0043222 -0.396984 -0.951318 F 6 51.6
1693 3276 51 -0.419801 -0.396984 -0.538061 F 3 51.3
1694 3277 51 -0.699505 -0.396984 -0.538061 F 11 51.11
1695 3278 51 -1.335315 -0.396984 -0.372758 F 9 51.9
1696 3279 51 -0.699505 -0.396984 1.8588312 M 8 51.8
1697 3280 51 0.4781942 -0.396984 -0.124804 F 55 51.55
1698 3281 51 -0.492781 -0.396984 -2.025787 F 38 51.38
1699 3282 51 0.4026692 -0.396984 -0.538061 M 45 51.45
1700 3283 51 -1.438662 -0.396984 -0.868667 M 35 51.35
1701 3284 51 0.9675862 -0.396984 1.4455742 F 51 51.51
1702 3285 51 0.2613242 -0.396984 0.7017112 F 50 51.50
1703 3286 51 -0.623051 -0.396984 -0.290107 F 20 51.20
1704 3287 51 -0.265159 -0.396984 0.2058022 M 27 51.27
1705 3288 51 0.1340672 -0.396984 0.1231502 F 24 51.24
1706 3289 51 0.2613242 -0.396984 -0.372758 F 31 51.31
1707 3290 51 0.2613242 -0.396984 1.7761802 F 30 51.30
1708 3291 51 0.3280722 -0.396984 0.8670142 M 28 51.28
1709 3292 51 -0.776109 -0.396984 -1.281924 F 29 51.29
1710 3293 51 -0.776109 -0.396984 -1.116621 M 99 51.99
1711 3294 51 -0.419801 -0.396984 -0.372758 F 111 51.111
1712 3295 51 -0.062088 -0.396984 -1.777833 F 112 51.112
1713 3296 51 0.8219882 -0.396984 0.8670142 M 113 51.113
1714 3297 51 -0.129085 -0.396984 -0.45541 F 106 51.106
1715 3298 51 1.1094382 -0.396984 1.1149682 F 114 51.114
1716 3299 51 -0.265159 -0.396984 -0.620713 F 117 51.117
1717 3300 51 0.4026692 -0.396984 0.9496652 F 115 51.115
1718 3432 54 0.2613242 0.5880652 0.2884532 M 33 54.33
1719 3433 54 -1.62373 0.5880652 0.2058022 M 48 54.48
1720 3434 54 -1.118624 0.5880652 1.0323172 F 21 54.21
1721 3435 54 -0.265159 0.5880652 0.9496652 F 62 54.62
1722 3436 54 -0.062088 0.5880652 1.1976192 F 132 54.132
1723 3437 54 -0.265159 0.5880652 0.3711052 M 20 54.20
1724 3438 54 -0.776109 0.5880652 -0.538061 F 15 54.15
1725 3439 54 -1.219486 0.5880652 1.1976192 M 16 54.16
1726 3440 55 2.2031212 0.2673852 1.4455742 F 8 55.8
1727 3441 55 1.6618062 0.2673852 0.8670142 F 6 55.6
1728 3442 55 2.6267392 0.2673852 1.6935282 F 4 55.4
1729 3443 55 0.1340672 0.2673852 0.1231502 F 21 55.21
1730 3444 55 0.2613242 0.2673852 0.2058022 M 22 55.22
1731 3445 55 0.6787592 0.2673852 0.6190592 F 19 55.19
1732 3446 55 0.0735362 0.2673852 0.2884532 M 28 55.28
1733 3447 55 0.1340672 0.2673852 -0.868667 M 23 55.23
1734 3448 55 0.8219882 0.2673852 0.6190592 F 24 55.24
1735 3449 55 1.6618062 0.2673852 1.1149682 F 9 55.9
1736 3450 55 0.4026692 0.2673852 1.6935282 M 12 55.12
1737 3451 55 0.8219882 0.2673852 1.1976192 M 13 55.13
1738 3452 55 1.3747412 0.2673852 2.1067862 M 10 55.10
1739 3453 55 0.4781942 0.2673852 0.6190592 M 18 55.18
1740 3454 55 0.6107292 0.2673852 -0.951318 M 17 55.17
1741 3455 55 0.7472282 0.2673852 0.5364082 M 14 55.14
1742 3456 55 1.4395322 0.2673852 1.0323172 M 16 55.16
1743 3457 55 1.5792202 0.2673852 0.3711052 M 15 55.15
1744 3458 55 2.2031212 0.2673852 0.6190592 F 3 55.3
1745 3459 55 -0.338842 0.2673852 -0.703364 F 1 55.1
1746 3460 55 1.7348992 0.2673852 1.0323172 F 31 55.31
1747 3461 55 1.3101422 0.2673852 0.4537562 M 65 55.65
1748 3462 55 -1.118624 0.2673852 -2.521696 M 64 55.64
1749 3463 55 -0.197611 0.2673852 0.6190592 M 60 55.60
1750 3464 55 -0.197611 0.2673852 0.1231502 F 69 55.69
1751 3465 55 1.0396082 0.2673852 0.2058022 M 68 55.68
1752 3466 55 1.6618062 0.2673852 -0.372758 F 70 55.70
1753 3467 55 1.3747412 0.2673852 0.1231502 M 54 55.54
1754 3468 55 -0.265159 0.2673852 -0.45541 F 58 55.58
1755 3469 55 0.2613242 0.2673852 -0.538061 F 57 55.57
1756 3470 55 -1.438662 0.2673852 -2.356393 M 55 55.55
1757 3471 55 0.0735362 0.2673852 0.0404992 M 56 55.56
1758 3472 55 0.8965662 0.2673852 0.0404992 F 51 55.51
1759 3473 55 -0.623051 0.2673852 -0.786016 M 82 55.82
1760 3474 55 2.0397092 0.2673852 2.0241342 M 81 55.81
1761 3475 55 2.2031212 0.2673852 -0.124804 F 71 55.71
1762 3476 55 2.2031212 0.2673852 0.5364082 F 72 55.72
1763 3477 55 0.1340672 0.2673852 -0.703364 F 80 55.80
1764 3478 55 2.0397092 0.2673852 1.5282252 F 79 55.79
1765 3479 55 -1.029067 0.2673852 0.1231502 M 76 55.76
1766 3480 55 1.3747412 0.2673852 1.6108772 F 39 55.39
1767 3481 55 1.1094382 0.2673852 1.8588312 M 38 55.38
1768 3482 55 0.8965662 0.2673852 -0.620713 M 36 55.36
1769 3483 55 0.9675862 0.2673852 1.2802712 M 34 55.34
1770 3484 55 0.1340672 0.2673852 -1.281924 M 48 55.48
1771 3485 55 -0.338842 0.2673852 -0.372758 F 47 55.47
1772 3486 55 0.0043222 0.2673852 -0.207455 M 49 55.49
1773 3487 55 0.4781942 0.2673852 -0.786016 F 42 55.42
1774 3488 55 -0.776109 0.2673852 0.6190592 F 43 55.43
1775 3489 55 1.3101422 0.2673852 0.4537562 F 46 55.46
1776 3490 55 -0.265159 0.2673852 -0.538061 F 45 55.45
1777 3491 56 1.3747412 -0.085653 1.1976192 F 27 56.27
1778 3492 56 -1.219486 -0.085653 -0.372758 M 28 56.28
1779 3493 56 0.6107292 -0.085653 0.4537562 M 29 56.29
1780 3494 56 0.7472282 -0.085653 0.3711052 F 25 56.25
1781 3495 56 -0.197611 -0.085653 0.8670142 M 24 56.24
1782 3496 56 -0.555112 -0.085653 -0.703364 F 40 56.40
1783 3497 56 -1.118624 -0.085653 -0.207455 F 37 56.37
1784 3498 56 1.6618062 -0.085653 0.6190592 F 38 56.38
1785 3499 56 -0.85267 -0.085653 -1.03397 M 30 56.30
1786 3500 56 0.9675862 -0.085653 0.0404992 F 31 56.31
1787 3501 56 0.2613242 -0.085653 0.5364082 F 36 56.36
1788 3502 56 0.9675862 -0.085653 -0.786016 F 32 56.32
1789 3503 56 -1.962075 -0.085653 -0.372758 F 23 56.23
1790 3504 56 -0.338842 -0.085653 0.2884532 F 52 56.52
1791 3505 56 0.8219882 -0.085653 1.1976192 F 51 56.51
1792 3506 56 0.9675862 -0.085653 -0.207455 M 53 56.53
1793 3507 56 1.5792202 -0.085653 0.2884532 F 54 56.54
1794 3508 56 1.7348992 -0.085653 -0.703364 F 41 56.41
1795 3509 56 -0.492781 -0.085653 0.6190592 F 43 56.43
1796 3510 56 -3.666072 -0.085653 -1.695182 M 49 56.49
1797 3511 56 -0.338842 -0.085653 -0.703364 F 46 56.46
1798 3512 56 -1.836687 -0.085653 -0.45541 M 44 56.44
1799 3513 56 1.3747412 -0.085653 0.6190592 F 57 56.57
1800 3514 56 1.6618062 -0.085653 0.6190592 M 1 56.1
1801 3515 56 -1.723882 -0.085653 -1.03397 F 22 56.22
1802 3516 56 -0.265159 -0.085653 -1.860484 F 17 56.17
1803 3517 56 -0.419801 -0.085653 -1.281924 M 14 56.14
1804 3518 56 -0.129085 -0.085653 -0.124804 F 12 56.12
1805 3519 56 -0.623051 -0.085653 -0.290107 M 21 56.21
1806 3520 56 -0.699505 -0.085653 0.1231502 F 18 56.18
1807 3521 56 0.8219882 -0.085653 0.7843622 M 20 56.20
1808 3522 56 0.5443412 -0.085653 0.7017112 M 2 56.2
1809 3523 56 -1.029067 -0.085653 -1.529879 M 4 56.4
1810 3524 56 -1.335315 -0.085653 -1.199273 F 3 56.3
1811 3525 56 1.4395322 -0.085653 1.1976192 F 10 56.10
1812 3526 56 -1.335315 -0.085653 -0.620713 M 7 56.7
1813 3527 56 0.8965662 -0.085653 1.7761802 M 5 56.5
1814 3528 56 0.4026692 -0.085653 -0.372758 M 6 56.6
1815 3629 59 -1.219486 -0.545095 -0.951318 M 78 59.78
1816 3630 59 0.6107292 -0.545095 0.2884532 M 74 59.74
1817 3631 59 -0.85267 -0.545095 -0.207455 M 86 59.86
1818 3632 59 -0.776109 -0.545095 -2.273742 F 81 59.81
1819 3633 59 -2.291731 -0.545095 -2.273742 M 87 59.87
1820 3634 59 -1.118624 -0.545095 -0.042152 M 64 59.64
1821 3635 59 -0.776109 -0.545095 -0.372758 F 61 59.61
1822 3636 59 -0.776109 -0.545095 0.1231502 F 71 59.71
1823 3637 59 -0.85267 -0.545095 -0.868667 F 72 59.72
1824 3638 59 -0.338842 -0.545095 -0.786016 M 108 59.108
1825 3639 59 -0.129085 -0.545095 1.5282252 M 105 59.105
1826 3640 59 -1.526653 -0.545095 -0.786016 F 103 59.103
1827 3641 59 -0.492781 -0.545095 0.6190592 F 111 59.111
1828 3642 59 -0.939378 -0.545095 -0.372758 M 114 59.114
1829 3643 59 -0.623051 -0.545095 -0.703364 F 92 59.92
1830 3644 59 -1.438662 -0.545095 -1.364576 M 89 59.89
1831 3645 59 -2.75266 -0.545095 -0.207455 M 95 59.95
1832 3646 59 -1.219486 -0.545095 -1.199273 F 20 59.20
1833 3647 59 -1.118624 -0.545095 0.5364082 M 16 59.16
1834 3648 59 -0.129085 -0.545095 0.6190592 M 18 59.18
1835 3649 59 -0.338842 -0.545095 0.3711052 F 15 59.15
1836 3650 59 -0.939378 -0.545095 -0.786016 M 26 59.26
1837 3651 59 0.6107292 -0.545095 -0.538061 M 25 59.25
1838 3652 59 -1.723882 -0.545095 -0.703364 M 24 59.24
1839 3653 59 -1.962075 -0.545095 -0.372758 M 28 59.28
1840 3654 59 -0.85267 -0.545095 0.1231502 F 4 59.4
1841 3655 59 -2.108644 -0.545095 -2.604348 M 5 59.5
1842 3656 59 -1.836687 -0.545095 -0.951318 M 1 59.1
1843 3657 59 -1.219486 -0.545095 -0.042152 M 2 59.2
1844 3658 59 -1.219486 -0.545095 0.3711052 M 14 59.14
1845 3659 59 -1.836687 -0.545095 -1.116621 M 13 59.13
1846 3660 59 -0.85267 -0.545095 -0.868667 F 7 59.7
1847 3661 59 -1.526653 -0.545095 -0.042152 M 9 59.9
1848 3662 59 -1.962075 -0.545095 -1.943136 M 46 59.46
1849 3663 59 -0.555112 -0.545095 -1.199273 M 48 59.48
1850 3664 59 -1.438662 -0.545095 -1.529879 F 47 59.47
1851 3665 59 -0.419801 -0.545095 -1.364576 F 45 59.45
1852 3666 59 -2.108644 -0.545095 -2.19109 M 56 59.56
1853 3667 59 -0.939378 -0.545095 0.0404992 M 52 59.52
1854 3668 59 -1.836687 -0.545095 -0.207455 M 55 59.55
1855 3669 59 0.1941492 -0.545095 1.6108772 F 54 59.54
1856 3670 59 0.4026692 -0.545095 -0.042152 M 29 59.29
1857 3671 59 -1.526653 -0.545095 0.3711052 F 33 59.33
1858 3672 59 -1.335315 -0.545095 -1.199273 M 41 59.41
1859 3673 59 -0.939378 -0.545095 -0.124804 F 40 59.40
1860 3674 59 -1.335315 -0.545095 0.1231502 M 42 59.42
1861 3675 59 -0.939378 -0.545095 -2.108439 F 38 59.38
1862 3756 61 -1.219486 -0.020198 -1.943136 M 125 61.125
1863 3757 61 1.5061852 -0.020198 0.4537562 F 132 61.132
1864 3758 61 0.0735362 -0.020198 -1.116621 F 116 61.116
1865 3759 61 -0.492781 -0.020198 -1.03397 F 117 61.117
1866 3760 61 -2.291731 -0.020198 -0.786016 M 115 61.115
1867 3761 61 -0.419801 -0.020198 -1.199273 M 121 61.121
1868 3762 61 1.2405332 -0.020198 0.3711052 M 118 61.118
1869 3763 61 -0.419801 -0.020198 0.3711052 F 120 61.120
1870 3764 61 -1.029067 -0.020198 -0.538061 F 147 61.147
1871 3765 61 -1.836687 -0.020198 0.1231502 M 146 61.146
1872 3766 61 -1.118624 -0.020198 -1.61253 M 156 61.156
1873 3767 61 -0.776109 -0.020198 -0.45541 M 135 61.135
1874 3768 61 -0.492781 -0.020198 1.1149682 M 136 61.136
1875 3769 61 -2.291731 -0.020198 0.1231502 M 145 61.145
1876 3770 61 1.0396082 -0.020198 1.1149682 M 143 61.143
1877 3771 61 0.8219882 -0.020198 -0.124804 M 85 61.85
1878 3772 61 1.1758492 -0.020198 -0.124804 F 81 61.81
1879 3773 61 0.0735362 -0.020198 -0.042152 F 86 61.86
1880 3774 61 0.9675862 -0.020198 -1.447227 M 88 61.88
1881 3775 61 0.4026692 -0.020198 -0.124804 M 80 61.80
1882 3776 61 1.8138272 -0.020198 1.2802712 F 75 61.75
1883 3777 61 0.2613242 -0.020198 0.0404992 M 77 61.77
1884 3778 61 -1.029067 -0.020198 -0.372758 F 76 61.76
1885 3779 61 -0.062088 -0.020198 0.2884532 F 112 61.112
1886 3780 61 -0.129085 -0.020198 -0.207455 F 106 61.106
1887 3781 61 0.6787592 -0.020198 0.8670142 F 104 61.104
1888 3782 61 -1.526653 -0.020198 -1.695182 M 111 61.111
1889 3783 61 0.5443412 -0.020198 1.0323172 F 108 61.108
1890 3784 61 0.6107292 -0.020198 -0.124804 M 93 61.93
1891 3785 61 0.6787592 -0.020198 0.2884532 F 100 61.100
1892 3786 61 0.6107292 -0.020198 0.4537562 M 96 61.96
1893 3787 61 0.6787592 -0.020198 0.7017112 F 97 61.97
1894 3788 61 -1.526653 -0.020198 -1.199273 F 47 61.47
1895 3789 61 -0.419801 -0.020198 0.5364082 M 44 61.44
1896 3790 61 -0.776109 -0.020198 -0.124804 F 37 61.37
1897 3791 61 -0.492781 -0.020198 -0.868667 F 36 61.36
1898 3792 61 0.0735362 -0.020198 0.2884532 M 39 61.39
1899 3793 61 0.7472282 -0.020198 0.4537562 F 40 61.40
1900 3794 61 -1.219486 -0.020198 0.6190592 M 35 61.35
1901 3795 61 -0.939378 -0.020198 -0.786016 M 63 61.63
1902 3796 61 -0.419801 -0.020198 0.3711052 F 64 61.64
1903 3797 61 0.0735362 -0.020198 1.3629222 F 61 61.61
1904 3798 61 1.2405332 -0.020198 2.3547402 F 67 61.67
1905 3799 61 0.8219882 -0.020198 -0.372758 M 65 61.65
1906 3800 61 -1.438662 -0.020198 -1.116621 M 52 61.52
1907 3801 61 0.8965662 -0.020198 0.3711052 M 55 61.55
1908 3802 61 -1.029067 -0.020198 0.1231502 M 53 61.53
1909 3803 61 -2.510121 -0.020198 -2.025787 M 60 61.60
1910 3804 61 0.1941492 -0.020198 0.1231502 M 59 61.59
1911 3805 61 1.8138272 -0.020198 2.8506492 F 57 61.57
1912 3806 61 0.8219882 -0.020198 0.0404992 M 12 61.12
1913 3807 61 1.3747412 -0.020198 -0.042152 M 9 61.9
1914 3808 61 -0.129085 -0.020198 -1.860484 M 14 61.14
1915 3809 61 -0.265159 -0.020198 0.2058022 F 15 61.15
1916 3810 61 -1.962075 -0.020198 -0.703364 F 17 61.17
1917 3811 61 1.5792202 -0.020198 2.1067862 M 1 61.1
1918 3812 61 1.5061852 -0.020198 0.9496652 M 8 61.8
1919 3813 61 -0.338842 -0.020198 0.6190592 M 34 61.34
1920 3814 61 0.8219882 -0.020198 -0.951318 M 27 61.27
1921 3815 61 0.3280722 -0.020198 -0.538061 M 31 61.31
1922 3816 61 0.6787592 -0.020198 0.8670142 F 18 61.18
1923 3817 61 0.9675862 -0.020198 0.4537562 F 21 61.21
1924 3818 61 -1.526653 -0.020198 -1.199273 F 19 61.19
1925 3819 61 -0.338842 -0.020198 0.1231502 F 25 61.25
1926 3820 62 0.0043222 0.1673862 -0.372758 M 151 62.151
1927 3821 62 -0.699505 0.1673862 -0.620713 M 154 62.154
1928 3822 62 0.4026692 0.1673862 1.1149682 F 152 62.152
1929 3823 62 0.1340672 0.1673862 0.2058022 M 153 62.153
1930 3824 62 0.6107292 0.1673862 0.6190592 M 165 62.165
1931 3825 62 0.1340672 0.1673862 0.7843622 M 160 62.160
1932 3826 62 1.5792202 0.1673862 0.2058022 M 161 62.161
1933 3827 62 0.1941492 0.1673862 0.0404992 F 164 62.164
1934 3828 62 1.0396082 0.1673862 1.6108772 M 169 62.169
1935 3829 62 0.1340672 0.1673862 -0.042152 F 130 62.130
1936 3830 62 1.2405332 0.1673862 1.3629222 F 132 62.132
1937 3831 62 -0.338842 0.1673862 -0.703364 F 147 62.147
1938 3832 62 0.4026692 0.1673862 0.5364082 M 148 62.148
1939 3833 62 0.8219882 0.1673862 0.6190592 M 140 62.140
1940 3834 62 -0.555112 0.1673862 1.1149682 F 141 62.141
1941 3835 62 0.8219882 0.1673862 -0.372758 M 129 62.129
1942 3836 62 -1.526653 0.1673862 -0.042152 F 197 62.197
1943 3837 62 -0.555112 0.1673862 -0.290107 F 192 62.192
1944 3838 62 -1.118624 0.1673862 -0.290107 M 194 62.194
1945 3839 62 1.5061852 0.1673862 1.1149682 F 191 62.191
1946 3840 62 -2.108644 0.1673862 -0.538061 M 206 62.206
1947 3841 62 -0.265159 0.1673862 -0.538061 F 203 62.203
1948 3842 62 0.3280722 0.1673862 0.4537562 M 204 62.204
1949 3843 62 -0.062088 0.1673862 -0.372758 M 179 62.179
1950 3844 62 -0.062088 0.1673862 0.1231502 M 173 62.173
1951 3845 62 0.1941492 0.1673862 0.0404992 F 182 62.182
1952 3846 62 -1.836687 0.1673862 0.1231502 M 76 62.76
1953 3847 62 0.0735362 0.1673862 0.7843622 F 68 62.68
1954 3848 62 -0.419801 0.1673862 -0.042152 M 67 62.67
1955 3849 62 0.8219882 0.1673862 0.8670142 M 77 62.77
1956 3850 62 -0.338842 0.1673862 -0.207455 M 78 62.78
1957 3851 62 1.1758492 0.1673862 -0.124804 F 81 62.81
1958 3852 62 -1.438662 0.1673862 -1.03397 M 51 62.51
1959 3853 62 0.4781942 0.1673862 0.6190592 M 50 62.50
1960 3854 62 -0.265159 0.1673862 -0.372758 M 46 62.46
1961 3855 62 1.2405332 0.1673862 0.2058022 F 47 62.47
1962 3856 62 1.0396082 0.1673862 1.1149682 F 63 62.63
1963 3857 62 -1.526653 0.1673862 -2.19109 M 65 62.65
1964 3858 62 -0.85267 0.1673862 0.7843622 M 56 62.56
1965 3859 62 -0.492781 0.1673862 -0.45541 M 116 62.116
1966 3860 62 0.2613242 0.1673862 -0.951318 F 109 62.109
1967 3861 62 -0.699505 0.1673862 0.2884532 M 125 62.125
1968 3862 62 0.7472282 0.1673862 0.4537562 M 127 62.127
1969 3863 62 0.8219882 0.1673862 0.7843622 M 120 62.120
1970 3864 62 -0.265159 0.1673862 0.3711052 M 121 62.121
1971 3865 62 -1.118624 0.1673862 -0.290107 M 87 62.87
1972 3866 62 -0.623051 0.1673862 -0.290107 M 93 62.93
1973 3867 62 0.2613242 0.1673862 -0.951318 F 94 62.94
1974 3868 62 -0.062088 0.1673862 -0.786016 F 97 62.97
1975 3869 62 -0.338842 0.1673862 0.2884532 F 88 62.88
1976 3870 62 -0.939378 0.1673862 -0.207455 M 91 62.91
1977 3871 62 -0.129085 0.1673862 0.8670142 M 103 62.103
1978 3872 62 -0.062088 0.1673862 0.6190592 F 102 62.102
1979 3873 62 -0.699505 0.1673862 0.7017112 M 45 62.45
1980 3874 62 1.1758492 0.1673862 0.9496652 M 28 62.28
1981 3875 62 1.0396082 0.1673862 0.5364082 M 27 62.27
1982 3876 62 0.4781942 0.1673862 1.0323172 F 30 62.30
1983 3877 62 -0.776109 0.1673862 -0.868667 M 31 62.31
1984 3878 62 0.1340672 0.1673862 1.1976192 F 32 62.32
1985 3879 62 1.4395322 0.1673862 1.8588312 M 22 62.22
1986 3880 62 -0.062088 0.1673862 0.0404992 F 41 62.41
1987 3881 62 1.9771072 0.1673862 1.7761802 M 35 62.35
1988 3882 62 -0.699505 0.1673862 -0.538061 M 44 62.44
1989 3883 62 -0.338842 0.1673862 0.9496652 F 6 62.6
1990 3884 62 0.6107292 0.1673862 -1.529879 F 5 62.5
1991 3885 62 -0.939378 0.1673862 0.7017112 M 8 62.8
1992 3886 62 0.4781942 0.1673862 0.5364082 F 2 62.2
1993 3887 62 0.0043222 0.1673862 -0.042152 M 3 62.3
1994 3888 62 1.1094382 0.1673862 0.7017112 F 20 62.20
1995 3889 62 -0.197611 0.1673862 -0.951318 F 14 62.14
1996 3890 62 0.1941492 0.1673862 -1.199273 M 15 62.15
1997 3891 63 1.4395322 0.1562112 0.4537562 F 22 63.22
1998 3892 63 0.1941492 0.1562112 0.7017112 F 19 63.19
1999 3893 63 0.4026692 0.1562112 -0.45541 M 80 63.80
2000 3894 63 1.4395322 0.1562112 0.0404992 M 78 63.78
2001 3895 63 0.0735362 0.1562112 0.2884532 F 24 63.24
2002 3896 63 1.0396082 0.1562112 0.2058022 F 81 63.81
2003 3897 63 1.1094382 0.1562112 1.4455742 F 6 63.6
2004 3898 63 1.3101422 0.1562112 -0.207455 F 2 63.2
2005 3899 63 -0.555112 0.1562112 -0.124804 M 12 63.12
2006 3900 63 0.5443412 0.1562112 -0.372758 M 11 63.11
2007 3901 63 0.4781942 0.1562112 0.4537562 M 8 63.8
2008 3902 63 -0.492781 0.1562112 -0.124804 M 9 63.9
2009 3903 63 -0.338842 0.1562112 0.5364082 F 46 63.46
2010 3904 63 0.0735362 0.1562112 -0.207455 F 32 63.32
2011 3905 63 2.1029752 0.1562112 2.3547402 F 29 63.29
2012 3906 63 0.8965662 0.1562112 -0.45541 F 28 63.28
2013 3907 63 1.7348992 0.1562112 -0.703364 M 38 63.38
2014 3908 63 1.5792202 0.1562112 1.1149682 F 37 63.37
2015 3909 63 0.6107292 0.1562112 -0.620713 F 69 63.69
2016 3910 63 1.1094382 0.1562112 -0.372758 M 70 63.70
2017 3911 63 0.4026692 0.1562112 0.7017112 F 74 63.74
2018 3912 63 1.9771072 0.1562112 0.3711052 F 75 63.75
2019 3913 63 0.8965662 0.1562112 0.7017112 M 73 63.73
2020 3914 63 0.8219882 0.1562112 -0.124804 M 72 63.72
2021 3915 63 0.8219882 0.1562112 0.3711052 M 51 63.51
2022 3916 63 0.4026692 0.1562112 -0.868667 F 62 63.62
2023 3917 63 1.4395322 0.1562112 0.3711052 F 60 63.60
2024 3918 63 0.0735362 0.1562112 -1.03397 F 61 63.61
2025 3919 63 0.4781942 0.1562112 1.1976192 M 57 63.57
2026 3920 63 0.0043222 0.1562112 -0.951318 M 59 63.59
