case_ID F1_1 F1_3 F1_5 F1_7 F1_9 F1_11 F1_13 F1_15 F1_17 F1_19 C_2 C_4 C_6 C_8 C_10 C_12 C_14 C_16 C_18 C_20 F2_1 F2_3 F2_5 F2_7 F2_9 F2_11 F2_13 F2_15 F2_17 F2_19
875 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 NA NA NA NA NA NA NA NA NA NA
876 0 1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
877 1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
878 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
879 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
880 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 NA NA NA NA NA NA NA NA NA NA
881 1 0 0 1 0 1 1 1 0 0 1 0 1 1 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
882 0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
883 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
884 0 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 0 NA NA NA NA NA NA NA NA NA NA
885 1 0 0 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
886 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
887 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
888 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
889 0 0 0 1 0 0 1 0 1 0 1 1 0 0 1 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
890 1 1 0 1 0 1 1 1 1 0 0 1 1 0 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
891 0 1 0 1 0 1 0 1 0 0 1 0 0 1 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
892 0 1 0 1 1 1 1 0 0 0 1 0 0 0 1 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
893 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 0 1 1 0 NA NA NA NA NA NA NA NA NA NA
894 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 0 1 NA NA NA NA NA NA NA NA NA NA
895 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
896 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 NA NA NA NA NA NA NA NA NA NA
897 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA
898 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 NA NA NA NA NA NA NA NA NA NA
899 0 0 0 0 1 1 1 1 0 0 1 0 0 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
900 0 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
901 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
902 0 1 0 0 1 1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
903 1 1 0 1 1 1 1 1 0 0 1 0 0 0 1 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
904 0 0 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
906 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
907 0 1 0 0 0 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
908 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
909 1 1 0 0 1 1 1 1 0 0 1 1 0 1 1 0 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
910 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 NA NA NA NA NA NA NA NA NA NA
911 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
912 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
913 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
914 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
915 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
916 0 0 0 1 0 1 1 0 0 0 1 1 1 0 1 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA
917 0 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
918 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
920 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
921 0 0 0 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
922 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
923 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
924 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 NA NA NA NA NA NA NA NA NA NA
925 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
926 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
927 0 0 0 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
928 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
929 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
930 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
931 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 NA NA NA NA NA NA NA NA NA NA
932 0 0 0 1 1 1 1 1 0 0 0 0 1 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
933 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
934 0 1 0 1 1 1 1 1 0 0 1 1 0 0 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
935 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
936 0 0 0 1 0 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
937 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 NA NA NA NA NA NA NA NA NA NA
938 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
939 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
940 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
941 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
942 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
943 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
944 0 0 1 1 0 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
945 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
946 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
947 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
948 0 0 1 1 1 1 1 0 1 0 0 0 1 1 0 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA
949 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
950 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA
951 0 0 1 0 1 1 1 1 1 0 1 0 1 0 1 0 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
953 0 0 0 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
954 0 1 0 0 1 1 1 1 1 0 0 1 1 0 1 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
956 0 1 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA
957 0 1 0 1 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
958 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
959 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
960 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 NA NA NA NA NA NA NA NA NA NA
961 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
962 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
963 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 NA NA NA NA NA NA NA NA NA NA
964 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 NA NA NA NA NA NA NA NA NA NA
965 0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
968 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
969 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 NA NA NA NA NA NA NA NA NA NA
970 1 0 1 1 0 1 1 0 0 0 1 0 0 1 0 0 1 1 0 0 NA NA NA NA NA NA NA NA NA NA
971 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 0 NA NA NA NA NA NA NA NA NA NA
972 0 1 0 0 1 1 0 0 0 0 0 1 1 0 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
974 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
975 0 0 1 1 1 1 1 1 0 0 1 0 0 0 1 0 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
976 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 0 0 NA NA NA NA NA NA NA NA NA NA
977 0 1 0 1 1 1 1 1 0 0 1 1 1 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
978 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
979 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 NA NA NA NA NA NA NA NA NA NA
980 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 NA NA NA NA NA NA NA NA NA NA
981 0 1 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 NA NA NA NA NA NA NA NA NA NA
982 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
983 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
984 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 NA NA NA NA NA NA NA NA NA NA
985 0 0 0 1 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
986 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
987 0 0 0 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
988 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
989 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 NA NA NA NA NA NA NA NA NA NA
990 1 0 0 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
991 0 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 0 NA NA NA NA NA NA NA NA NA NA
992 1 0 0 1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
993 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 NA NA NA NA NA NA NA NA NA NA
994 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
995 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
996 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA
997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
998 0 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 NA NA NA NA NA NA NA NA NA NA
999 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
1000 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA
1001 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0
1002 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 1 1 1 1 0
1003 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 1 0 1 0 0 1 0 0 1 1 1 1 1 0 0
1004 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0
1005 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0
1006 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0
1007 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 1 0 1 1 1 1 1 1 0
1008 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
1009 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 1 1 0
1010 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0
1011 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1012 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0
1013 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1 0
1014 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 0 0
1015 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 1 1 0
1016 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 0
1017 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 0 0
1018 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 0
1019 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 0 0 0 1 0 0 0 1 0 1 1 0 1 1 1 0
1020 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0
1021 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 1 0 1 1 0 0 0 0 1 0 1 0 0 0 0
1022 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1023 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
1024 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1025 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0
1026 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 0 0 1 0 1 0 1 1 0 1 1 0 0
1027 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0
1028 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0
1029 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 0 1 1 1 0 1 1 1 0 0
1030 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 0 0 1 0 0 1 0 1 1 1 1 1 1 0 0
1031 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 0
1032 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 0
1033 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
1034 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0
1035 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 1 1 1 0 0
1036 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1037 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 0
1038 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 0 0
1039 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 0
1040 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0
1041 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 0 0
1042 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1043 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0 1 0
1044 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 1 1 0 1 0 1 1 1 0 1 1 0 0 0
1045 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1046 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
1047 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0
1048 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0
1049 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 1 0 0
1050 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 0 1 0 0
1051 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0
1052 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 1
1053 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0
1054 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0
1055 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0
1056 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0
1057 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0
1058 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 1 0
1059 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0
1060 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1 0 0
1061 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 1 0 0 0 0 1 1 0 0
1062 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0
1063 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 0
1064 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 0 0 0 1 1 0 0 1 1 1 1 1 0
1065 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 0 1 0 1 0 1 0 0 1 1 0 1 1 1 0 0
1066 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 0 1 0 0
1067 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
1068 NA NA NA NA NA NA NA NA NA NA 0 0 0 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1 0
1069 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0
1070 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 0
1071 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0
1072 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
1073 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 0 0
1074 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0
1075 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0
1076 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 0 0 1 0 1 1 1 1 1 0 0
1077 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0
1078 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0
1079 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1080 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0
1081 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1082 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 1 0 0 1 1 0 0 1 1 1 1 1 1 0 0
1083 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0
1084 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 1 1 1 0 0 1 0 0 1 1 1 1 0 0 0
1085 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0
1086 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0
1087 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0
1088 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 1 1 1 0 1 1 1 1 1 1 0
1089 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0
1090 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0
1091 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0
1092 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0
